station_event_ID,catch_id,species_recorded,scientific_name,taxonomic_rank,lifestage,common_name,identifiedby,dateidentified,catch_weight,catch_weight_units,weight_method,catch_count,count_method,catch_volume,catch_volume_units,comments,dfo_station_event_id,dfo_catch_id
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-6,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.055999999999999994,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,59.98,Kilograms,Total,79,Total,NA,NA,2 WASHDOWN NO SAMPLES TAKEN,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,4.3,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-18-CanTrawl,IYS2022-NW-2-18-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,7.58,Kilograms,Total,9,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-1,Chinook salmon,Oncorhynchus tshawytscha,NA,Immature,NA,NA,NA,3.01,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-2,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.38,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.5,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,7.73,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-5,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.16,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.20600000000000002,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.486,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,5.922,Kilograms,Total,66.7895,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-19-CanTrawl,IYS2022-NW-2-19-CanTrawl-9,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,1.72,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,21.19,Kilograms,Total,19,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,1.01,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-3,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.22,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,41.1,Kilograms,Total,36,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-5,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.015,Kilograms,Total,7,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-6,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,1.944,Kilograms,Total,10.5652,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-20-CanTrawl,IYS2022-NW-2-20-CanTrawl-7,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.261,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-1,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,4.62,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,3.51,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-3,Brokenline lampfish,Lampanyctus jordani,NA,None,NA,NA,NA,0.024,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.171,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-5,Minimal armhook squid,Berryteuthis anonychus,NA,None,NA,NA,NA,0.09300000000000001,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-6,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.252,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-7,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.018,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-21-CanTrawl,IYS2022-NW-2-21-CanTrawl-8,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.087,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-2,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.14800000000000002,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,4.85,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,95.59,Kilograms,Total,48,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-5,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.535,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-22-CanTrawl,IYS2022-NW-2-22-CanTrawl-6,Minimal armhook squid,Berryteuthis anonychus,NA,None,NA,NA,NA,67.409,Kilograms,Total,3441.3003,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-18,Salps unident.,Salpidae,NA,None,NA,NA,NA,0.438,Kilograms,Total,44,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-10-Trawl,IYS2022-Shimada-4-10-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-15,0.13,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-21,1.211,Kilograms,Total,15,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-22,0.06,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-22,0.29,Kilograms,Total,13,Subsampled,NA,NA,INCOMPLETE,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-23,2.475,Kilograms,Total,28,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-23,2.2,Kilograms,Total,22,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-17-Trawl,IYS2022-Shimada-4-17-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-24,11.405,Kilograms,Total,165,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-25,16.571,Kilograms,Total,176,Subsampled,NA,NA,INCOMPLETE,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-26,40.31,Kilograms,Total,209,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Jim Murphy,2022-02-05,1.45,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-26,4.8,Kilograms,Total,0,Total,NA,NA,ALL INCOMPLETE,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-27,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-27,1.841,Kilograms,Total,5,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-02-28,13.243,Kilograms,Total,117,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-03-01,0.216,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-03-01,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Alicia Billings,2022-03-02,0.326,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-1,Aequorea sp.,Aequorea,genus,NA,water jelly,Jim Murphy,2022-02-10,12.26,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-2,Amphipod unident.,Amphipod,order,NA,amphipod,Alicia Billings,2022-02-26,0.001,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-21,0.085,Kilograms,Total,1,Total,NA,NA,INCOMPLETE,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-22,0.13,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-23,2.378,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-23,0.117,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-17-Trawl,IYS2022-Shimada-4-17-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-24,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-25,0.057,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-26,0.929,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Jim Murphy,2022-02-05,3.3,Kilograms,Total,7,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-26,0.066,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-27,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-27,0.216,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-02-28,10.664,Kilograms,Total,49,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Alicia Billings,2022-03-01,1.25,Kilograms,Total,10,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-2,Aurelia sp.,Aurelia,genus,NA,moon jelly,Jim Murphy,2022-02-10,1.22,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-3,Beroe sp.,Beroe,genus,NA,cigar comb jelly,Alicia Billings,2022-02-22,0.06,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-3,Beroe sp.,Beroe,genus,NA,cigar comb jelly,Alicia Billings,2022-02-23,0.056,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-2,Beroe sp.,Beroe,genus,NA,cigar comb jelly,Alicia Billings,2022-03-02,0.1,Kilograms,Total,12,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-1,Beroe sp.,Beroe,genus,NA,cigar comb jelly,Alicia Billings,2022-03-04,0.125,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-4,Berry armhook squid,Gonatus berryi,species,NA,Berry armhook squid,Alicia Billings,2022-02-23,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-3,Berry armhook squid,Gonatus berryi,species,NA,Berry armhook squid,Alicia Billings,2022-02-25,0.139,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-3,Berry armhook squid,Gonatus berryi,species,NA,Berry armhook squid,Alicia Billings,2022-03-01,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-2,Berry armhook squid,Gonatus berryi,species,NA,Berry armhook squid,Alicia Billings,2022-03-01,0,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-3,Berry armhook squid,Gonatus berryi,species,NA,Berry armhook squid,Alicia Billings,2022-03-02,2.0284,Kilograms,Total,277,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-4,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-02-25,0.002,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-4,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-02-26,0.005,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-02-27,0.822,Kilograms,Total,357,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-03-01,0.294,Kilograms,Total,109,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-03-02,0.536,Kilograms,Total,185,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2,Blue lanternfish,Tarletonbeania crenularis,species,NA,Blue lanternfish,Alicia Billings,2022-03-04,0.814,Kilograms,Total,238,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5,Boreal clubhook squid,Onychoteuthis borealijaponica,species,NA,Boreal clubhook squid,Alicia Billings,2022-03-01,0.201,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-3,Boreal clubhook squid,Onychoteuthis borealijaponica,species,NA,Boreal clubhook squid,Alicia Billings,2022-03-01,0.141,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5,Boreal clubhook squid,Onychoteuthis borealijaponica,species,NA,Boreal clubhook squid,Alicia Billings,2022-03-02,0.839,Kilograms,Total,10,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-28-Trawl,IYS2022-Shimada-4-28-Trawl-1,Boreal clubhook squid,Onychoteuthis borealijaponica,species,NA,Boreal clubhook squid,Alicia Billings,2022-03-04,0.066,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-11-Trawl,IYS2022-Shimada-4-11-Trawl-1,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-02-16,0.09,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-13-Trawl,IYS2022-Shimada-4-13-Trawl-2,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-02-22,0.313,Kilograms,Total,105,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-5,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-02-23,0.149,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-4,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-02-27,0.222,Kilograms,Total,6,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-03-02,0.777,Kilograms,Total,16,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-3,Boreopacific armhook squid,Gonatopsis borealis,species,NA,Boreopacific armhook squid,Alicia Billings,2022-03-04,1.65,Kilograms,Total,21,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3,Chinook salmon,Oncorhynchus tshawytscha,species,Immature,Chinook salmon,Laurie Weitkamp,2022-02-27,5.4,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-7,Chinook salmon,Oncorhynchus tshawytscha,species,Immature,Chinook salmon,Laurie Weitkamp,2022-03-02,0.76,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-11-Trawl,IYS2022-Shimada-4-11-Trawl-2,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-16,1.257,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-12-Trawl,IYS2022-Shimada-4-12-Trawl-3,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-21,0.263,Kilograms,Total,1,Total,NA,NA,INCOMPLETE,NA,NA
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-4,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-22,0.092,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-3,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-23,0.407,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-17-Trawl,IYS2022-Shimada-4-17-Trawl-3,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-24,1.358,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-5,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-25,6.574,Kilograms,Total,15,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-5,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-26,42.22,Kilograms,Total,173,Subsampled,NA,NA,ESTIMATED,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-3,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-26,0.132,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-3,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-02-28,0.094,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-6,Chrysaora melanaster,Chrysaora melanaster,species,NA,Northern sea nettle,Alicia Billings,2022-03-01,0.572,Kilograms,Total,7,Subsampled,NA,NA,NA,NA,NA
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-6,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-02-26,1.31,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-02-26,14.89,Kilograms,Total,11,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-5,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-02-27,10.31,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-4,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-02-27,14.98,Kilograms,Total,29,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-7,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-03-01,1.08,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-4,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-03-01,2.649,Kilograms,Total,7,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-8,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-03-02,0.38,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-4,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Laurie Weitkamp,2022-03-04,4.08,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-3,Chum salmon,Oncorhynchus keta,species,Immature,Chum salmon,Jim Murphy,2022-02-10,1.8,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-6,Coho salmon,Oncorhynchus kisutch,species,Immature,Coho salmon,Laurie Weitkamp,2022-02-27,2.04,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-5,Coho salmon,Oncorhynchus kisutch,species,Immature,Coho salmon,Laurie Weitkamp,2022-03-01,0.43,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
